Date,ALRS,CHMF,GAZP,GMKN,IRAO,LKOH,MGNT,MOEX,MTSS,NLMK,NVTK,PHOR,PLZL,ROSN,SBER,SNGSP,TATN,TCSG,VTBR,YDEX,IMOEX,IMOEX_DIV,IMOEX_BNDS
2019-07-02,85.18,1075.0,246.65,144.20000000000002,4.725,5372.0,3769.0,91.98,281.4,160.38,1305.4,2492.0,5848.0,417.0,241.2,43.5,769.4,1175.1795454545456,202.5,2491.2,2809.81,4326.66,107.54
2019-07-03,84.32,1078.4,251.6,144.32,4.77,5345.5,3785.0,92.7,282.95,157.68,1299.2,2481.0,6029.0,420.0,241.51,43.445,780.0,1173.959090909091,202.925,2505.4,2823.95,4349.18,107.59
2019-07-04,87.0,1065.0,255.35,142.8,4.758,5464.5,3833.0,94.3,282.85,157.3,1310.0,2485.0,6108.5,422.55,242.82,43.56,760.5,1172.7386363636365,206.975,2494.8,2842.78,4387.25,107.59
2019-07-05,86.9,1051.8,250.89,144.5,4.663,5460.0,3832.5,95.3,284.95,156.82,1308.4,2482.0,6200.0,418.65,242.83,43.43,762.7,1171.5181818181818,206.775,2481.4,2835.35,4375.78,107.7
2019-07-08,87.1,1066.0,248.51,143.66,4.572,5357.5,3935.0,96.42,268.6,158.52,1309.2,2501.0,6225.0,419.25,243.3,43.495,760.9,1170.2977272727271,212.75,2465.0,2822.55,4378.5,107.78
2019-07-09,86.0,1071.4,250.17,142.92000000000002,4.5705,5374.0,3930.0,95.32,270.95,157.6,1322.0,2436.0,6209.0,420.95,242.74,43.48,753.6,1169.0772727272729,215.65,2478.0,2822.66,4379.52,107.85
2019-07-10,84.63,1079.4,250.21,142.70000000000002,4.652,5365.0,3911.0,95.0,269.0,155.64,1320.0,2403.0,6293.0,423.25,243.76,43.1,748.0,1167.8568181818182,219.65,2500.2,2822.75,4379.66,107.9
2019-07-11,82.52,1054.2,247.2,141.46,4.5835,5270.0,3860.0,94.9,266.9,152.5,1317.0,2360.0,6225.0,418.4,241.3,41.81,741.3,1166.6363636363635,220.0,2495.0,2789.66,4328.32,107.96
2019-07-12,79.5,1044.4,245.5,141.94,4.5495,5263.0,3863.5,93.97,268.55,151.92,1288.8,2388.0,6316.0,419.25,237.02,42.56,726.9,1165.415909090909,220.0,2573.0,2777.58,4313.32,107.97
2019-07-15,80.12,1043.6,240.3,142.66,4.641,5178.5,3878.5,95.18,268.3,154.1,1274.2,2407.0,6300.0,418.4,235.27,42.04,717.5,1164.1954545454546,219.95,2546.4,2756.44,4281.84,108.07
2019-07-16,79.96,1049.4,238.01,144.4,4.545,5190.5,3867.0,93.45,266.8,156.0,1280.0,2396.0,6371.5,420.4,234.75,41.95,730.0,1162.975,215.05,2542.6,2755.88,4280.97,108.1
2019-07-17,79.6,1054.6,220.19,144.8,4.551,5206.0,3869.5,92.73,264.1,156.38,1309.8,2360.0,6385.0,421.1,234.63,34.545,741.0,1161.7545454545457,212.225,2509.2,2713.17,4274.22,108.23
2019-07-18,79.46,1063.8,218.3,147.70000000000002,4.566,5166.0,3845.5,92.99,261.8,155.96,1290.4,2358.0,6413.0,417.0,234.78,33.575,738.0,1160.534090909091,210.9,2489.8,2702.59,4259.52,108.14
2019-07-19,78.7,1043.4,216.0,149.02,4.538,5200.5,3820.0,93.06,262.4,155.54,1292.2,2364.0,6472.0,420.45,232.85,32.5,744.0,1159.3136363636363,212.0,2518.0,2700.57,4256.33,108.24
2019-07-22,78.13,1056.0,217.12,146.52,4.465,5165.5,3751.0,92.22,262.7,155.7,1297.0,2374.0,6476.0,420.45,230.35,31.2,733.6,1158.0931818181818,217.025,2486.0,2684.25,4230.61,108.39
2019-07-23,79.25,1051.0,217.39,146.68,4.554,5202.5,3807.0,91.51,265.45,156.14,1297.2,2387.0,6400.0,428.0,232.48,31.28,747.9,1156.8727272727274,216.15,2482.8,2701.06,4257.1,108.41
2019-07-24,80.76,1033.8,212.0,146.48,4.58,5134.5,3800.0,90.0,265.5,154.48,1307.0,2383.0,6416.0,427.6,230.65,31.12,741.3,1155.6522727272727,214.75,2507.0,2682.91,4228.5,108.49
2019-07-25,81.3,1038.8,219.0,145.9,4.6205,5096.5,3793.5,92.0,265.1,154.18,1322.4,2380.0,6490.0,428.95,232.9,31.22,740.5,1154.4318181818182,215.75,2461.6,2701.02,4257.04,108.49
2019-07-26,81.89,1026.8,234.23,143.92000000000002,4.5055,5075.0,3780.0,91.14,266.0,151.8,1336.8,2367.0,6412.5,423.5,230.55,30.79,734.6,1153.2113636363638,213.5,2520.0,2715.68,4280.15,108.67
2019-07-29,82.0,1029.0,236.73,144.16,4.5435,5094.5,3784.5,91.95,264.8,151.48,1339.4,2366.0,6467.5,421.9,232.8,31.795,738.1,1151.990909090909,214.05,2441.0,2728.27,4299.99,108.7
2019-07-30,81.62,1024.0,237.1,145.1,4.5445,5105.0,3782.5,93.31,267.2,150.48,1325.0,2376.0,6500.0,420.45,236.0,31.3,737.5,1150.7704545454546,214.0,2480.4,2734.68,4310.09,108.88
2019-07-31,81.5,1028.8,236.9,146.46,4.4715,5226.5,3785.0,93.16,265.0,150.9,1319.6,2377.0,6460.0,421.95,233.49,31.14,743.2,1149.55,212.50000000000003,2490.0,2739.5,4317.69,108.93
2019-08-01,80.53,1019.0,234.28,144.48,4.5,5220.5,3759.0,92.49,263.85,149.82,1328.0,2385.0,6431.0,419.4,229.5,31.68,755.0,1148.3295454545455,212.675,2550.6,2729.42,4301.8,109.0
2019-08-02,79.0,1000.4,227.91,143.20000000000002,4.3365,5130.0,3690.0,92.4,261.75,147.22,1294.0,2406.0,6510.0,411.75,220.81,32.0,732.2,1147.109090909091,210.075,2470.0,2674.9,4215.87,108.95
2019-08-05,77.75,992.0,223.61,141.92000000000002,4.17,5139.0,3581.0,93.5,257.8,145.54,1288.2,2395.0,6844.5,406.3,222.24,31.395,716.4,1145.8886363636364,207.725,2369.6,2649.16,4175.31,108.98
2019-08-06,77.51,989.0,226.76,144.82,4.191,5234.5,3594.0,94.9,260.0,144.8,1303.2,2434.0,6791.5,412.0,226.01,31.74,740.0,1144.668181818182,208.0,2413.0,2683.35,4229.19,109.06
2019-08-07,77.17,987.2,227.67,147.0,4.152,5210.0,3532.5,95.4,259.35,144.88,1304.8,2438.0,6944.0,406.55,222.25,31.75,727.8,1143.4477272727272,204.25,2428.8,2674.98,4216.0,109.06
2019-08-08,75.5,989.2,231.21,150.84,4.2415,5268.0,3582.5,95.5,260.0,144.58,1318.0,2484.0,6897.5,406.6,223.93,31.71,738.7,1142.2272727272727,205.0,2413.2,2696.69,4250.22,109.1
2019-08-09,75.0,970.6,229.96,148.0,4.217,5287.0,3545.0,94.9,258.75,142.46,1288.6,2510.0,7010.0,404.6,220.67,31.78,737.3,1141.0068181818183,203.0,2405.0,2679.71,4223.46,109.15
2019-08-12,75.11,969.6,230.24,150.24,4.2575,5320.0,3559.0,94.8,259.3,143.5,1273.0,2500.0,7090.0,402.4,222.3,31.97,738.6,1139.7863636363636,203.0,2410.0,2689.93,4239.56,109.28
2019-08-13,72.73,954.0,229.87,148.58,4.26,5276.0,3585.5,94.8,258.25,141.8,1278.4,2482.0,7024.0,405.3,223.18,31.9,729.0,1138.5659090909091,201.1,2428.0,2680.12,4224.1,109.3
2019-08-14,70.7,947.4,227.1,148.04,4.15,5106.5,3605.0,94.0,257.5,141.38,1255.8,2506.0,7194.0,400.15,217.11,31.735,709.4,1137.3454545454545,195.05,2374.0,2637.04,4156.2,109.36
2019-08-15,71.15,943.0,227.15,149.24,4.156,5023.5,3586.0,93.16,256.5,139.34,1237.8,2514.0,7254.0,404.25,214.59,32.345,702.5,1136.125,193.15,2365.4,2625.58,4138.14,109.3
2019-08-16,71.65,928.4,224.71,146.52,4.116,5000.0,3601.0,91.83,254.0,138.3,1250.0,2521.0,7130.0,404.75,215.05,31.89,705.0,1134.9045454545455,190.5,2394.0,2615.2,4121.78,109.39
2019-08-19,71.75,946.0,226.8,147.58,4.131,5240.0,3633.0,92.6,256.05,139.9,1248.0,2515.0,7200.0,404.0,217.4,32.0,712.8,1133.6840909090909,191.825,2424.0,2648.09,4173.62,109.52
2019-08-20,70.55,957.4,231.54,151.5,4.09,5326.5,3584.0,91.5,255.25,140.0,1275.6,2485.0,7314.0,407.9,216.0,31.9,721.1,1132.4636363636364,196.6,2438.4,2672.84,4212.63,109.52
2019-08-21,71.11,954.2,231.22,151.20000000000002,4.095,5278.0,3571.0,91.9,256.25,141.24,1276.2,2440.0,7244.0,410.4,218.62,31.465,718.6,1131.2431818181817,196.65,2421.2,2673.95,4214.38,109.59
2019-08-22,71.1,944.0,232.06,154.6,4.0615,5275.0,3535.0,92.65,256.85,140.76,1280.8,2427.0,7236.0,406.0,219.5,31.46,717.6,1130.0227272727273,192.85,2399.0,2675.13,4216.24,109.65
2019-08-23,71.4,946.0,229.35,153.82,4.0795,5183.5,3520.5,93.5,256.35,142.4,1272.6,2425.0,7280.0,405.6,219.5,31.3,718.1,1128.8022727272728,190.525,2391.0,2660.74,4193.56,109.68
2019-08-26,71.1,947.0,228.9,153.4,4.05,5115.0,3529.5,93.3,262.0,142.14,1284.0,2480.0,7485.0,405.7,218.5,31.27,716.9,1127.581818181818,190.3,2394.4,2658.24,4189.62,109.7
2019-08-27,71.81,953.0,227.0,153.86,4.1915,5086.5,3525.5,94.33,261.05,143.26,1258.8,2462.0,7574.0,406.5,217.89,31.77,720.0,1126.3613636363636,191.9,2429.8,2659.35,4191.37,109.73
2019-08-28,73.02,958.8,228.48,154.3,4.253,5195.0,3543.5,95.27,265.3,143.56,1275.0,2475.0,7510.0,404.8,218.3,31.93,717.9,1125.140909090909,192.35,2434.0,2677.31,4219.67,109.79
2019-08-29,73.1,979.0,233.2,155.58,4.38,5356.0,3580.0,95.8,264.6,146.3,1282.4,2512.0,7524.0,406.25,221.5,32.135,723.6,1123.9204545454545,192.9,2441.0,2714.25,4277.89,109.94
2019-08-30,74.26,1002.8,232.15,160.88,4.29,5379.5,3690.0,94.62,266.35,148.84,1288.0,2548.0,7665.0,406.95,224.2,32.245,743.1,1122.7,193.4,2462.8,2740.04,4318.54,110.04
2019-09-02,74.35,1003.0,233.67,165.0,4.2955,5475.0,3656.0,94.64,266.7,147.7,1306.0,2556.0,7600.0,412.0,226.68,33.8,747.7,1121.4795454545454,197.025,2469.8,2773.01,4370.5,110.2
2019-09-03,75.02,990.6,231.02,163.4,4.22,5419.0,3624.0,95.22,266.2,144.0,1320.0,2539.0,7618.5,410.4,224.0,38.055,746.0,1120.259090909091,196.0,2487.0,2774.2,4372.38,110.26
2019-09-04,74.6,986.6,233.71,165.0,4.216,5450.0,3608.0,95.53,273.4,144.0,1318.8,2537.0,7573.5,414.65,227.1,38.06,740.0,1119.0386363636362,214.55,2487.0,2793.36,4402.58,110.36
2019-09-05,75.98,1001.6,236.18,163.9,4.3795,5524.5,3599.5,95.3,275.1,145.44,1321.0,2521.0,7400.0,418.3,230.79,36.14,743.7,1117.8181818181818,210.025,2509.2,2807.06,4425.06,110.49
2019-09-06,75.4,992.8,234.49,161.98,4.378,5526.5,3574.5,95.54,272.3,146.66,1312.0,2535.0,7470.0,422.9,229.02,35.475,753.0,1116.5977272727273,209.75,2503.6,2797.55,4410.06,110.69
2019-09-09,75.3,998.2,234.85,159.4,4.3105,5500.0,3550.0,95.65,272.55,149.0,1292.0,2540.0,7383.0,423.9,229.0,34.57,752.8,1115.3772727272726,207.5,2466.0,2786.63,4392.85,110.88
2019-09-10,75.2,1005.0,233.0,159.44,4.3485,5476.0,3575.0,95.18,269.0,148.98,1279.0,2562.0,7301.0,418.0,233.3,35.25,746.7,1114.1568181818182,213.25,2450.2,2787.52,4394.25,110.87
2019-09-11,75.2,1022.0,235.07,160.04,4.401,5540.0,3585.0,96.79,270.4,149.96,1303.6,2591.0,7440.0,416.1,234.72,36.4,749.0,1112.9363636363637,213.5,2466.2,2817.05,4440.8,110.93
2019-09-12,76.22,1018.6,232.88,159.5,4.6,5429.5,3625.0,96.0,267.4,147.76,1274.0,2570.0,7500.0,412.05,234.57,37.14,738.6,1111.715909090909,214.37500000000003,2457.0,2799.99,4413.91,111.03
2019-09-13,76.2,1014.0,232.5,156.5,4.93,5377.5,3620.0,96.8,267.95,148.46,1269.0,2551.0,7457.5,410.05,233.0,37.3,733.3,1110.4954545454543,212.50000000000003,2453.0,2791.74,4400.91,111.09
2019-09-16,77.8,1000.0,234.88,158.46,4.908,5559.0,3633.0,97.35,269.3,148.9,1317.0,2590.0,7636.0,429.7,235.32,37.88,759.9,1109.275,213.35,2447.6,2834.32,4469.68,111.56
2019-09-17,77.05,998.8,233.58,158.3,4.7,5472.5,3650.0,96.65,269.85,149.18,1326.0,2596.0,7734.0,428.1,235.89,38.23,756.1,1108.0545454545454,211.7,2438.4,2820.86,4448.46,111.6
2019-09-18,77.7,986.8,233.46,161.0,4.7555,5467.0,3671.5,95.96,271.0,146.96,1325.6,2573.0,7784.5,426.0,235.3,38.0,753.0,1106.834090909091,212.775,2432.0,2818.6,4444.89,111.57
2019-09-19,75.9,967.0,230.52,159.54,4.742,5391.0,3620.0,96.24,270.3,144.68,1314.2,2556.0,7731.0,427.0,234.98,37.715,741.9,1105.6136363636365,212.275,2407.4,2794.77,4407.31,111.68
2019-09-20,74.28,965.0,230.41,161.28,4.6735,5489.0,3630.0,95.58,273.05,144.7,1337.4,2560.0,7770.0,428.3,232.0,37.845,748.7,1104.3931818181818,212.0,2350.2,2796.41,4409.9,111.71
2019-09-23,73.4,954.6,230.36,163.08,4.58,5420.0,3630.0,96.12,269.5,142.4,1357.6,2522.0,7640.0,428.75,229.7,37.815,743.4,1103.1727272727271,210.35,2342.2,2785.46,4392.63,111.5
2019-09-24,72.36,942.2,227.7,160.96,4.504,5337.5,3562.0,95.15,266.15,142.68,1335.0,2460.0,7720.5,425.5,227.5,37.17,734.3,1101.9522727272729,210.375,2301.4,2754.53,4343.86,111.52
2019-09-25,72.97,945.0,228.43,162.72,4.476,5343.5,3539.5,94.99,264.7,141.08,1350.0,2451.0,7778.5,424.5,228.09,36.96,740.0,1100.7318181818182,211.5,2322.4,2760.29,4352.94,111.51
2019-09-26,73.27,950.8,231.97,163.88,4.5495,5387.5,3587.0,94.94,266.0,141.68,1367.0,2458.0,7775.0,422.55,229.09,37.02,704.9,1099.5113636363635,214.6,2319.6,2772.7,4383.58,111.57
2019-09-27,72.89,944.4,229.01,164.68,4.5375,5405.0,3559.5,94.85,266.7,141.98,1339.6,2466.0,7561.5,422.5,228.05,36.71,697.5,1098.290909090909,213.475,2315.8,2757.98,4360.3,111.71
2019-09-30,74.5,933.2,225.9,166.86,4.4895,5387.5,3558.0,94.74,265.0,142.22,1312.4,2486.0,7545.0,419.3,227.71,37.46,687.4,1097.0704545454544,212.975,2263.4,2747.18,4343.23,111.76
2019-10-01,74.35,923.8,226.49,167.20000000000002,4.3695,5530.0,3540.5,95.03,264.45,140.6,1319.0,2483.0,7549.0,420.65,226.49,37.35,694.9,1095.85,211.5,2287.0,2758.83,4361.65,111.84
2019-10-02,75.08,901.6,223.6,166.70000000000002,4.2395,5410.0,3504.0,91.55,262.35,136.5,1294.0,2493.0,7452.0,417.55,223.5,36.75,688.8,1101.6473684210523,206.55,2250.0,2719.39,4299.29,111.81
2019-10-03,75.34,882.2,223.1,166.02,4.3,5362.5,3427.0,91.69,262.65,134.0,1290.0,2495.0,7477.5,413.1,224.08,36.695,676.3,1107.4447368421052,204.5,2265.0,2707.47,4280.45,111.88
2019-10-04,74.1,876.8,221.66,158.94,4.356,5335.0,3379.5,91.44,263.4,131.88,1291.6,2481.0,7525.0,415.0,222.76,36.57,681.5,1113.2421052631578,203.75,2274.4,2692.55,4269.82,112.05
2019-10-07,72.25,880.0,226.36,160.48,4.361,5367.0,3355.0,91.01,265.7,131.42,1306.8,2500.0,7515.0,418.5,227.55,36.81,691.5,1119.0394736842104,207.325,2284.2,2719.22,4312.12,112.13
2019-10-08,71.8,878.8,223.2,160.3,4.307,5320.0,3292.5,90.0,260.9,131.58,1314.0,2525.0,7680.0,419.5,226.03,37.075,688.5,1124.836842105263,203.275,2295.2,2707.89,4294.15,112.21
2019-10-09,72.57,873.0,223.18,161.04,4.357,5304.0,3321.5,90.1,268.65,128.0,1299.2,2520.0,7575.5,421.15,227.7,37.4,690.5,1130.6342105263157,204.00000000000003,2312.0,2713.02,4306.97,112.29
2019-10-10,73.2,894.0,224.5,161.4,4.4285,5318.5,3277.0,90.0,272.75,130.94,1324.0,2527.0,7530.5,409.0,228.5,37.74,698.4,1136.4315789473685,206.75,2327.0,2721.51,4326.73,112.34
2019-10-11,70.6,893.4,227.37,160.78,4.3965,5425.0,3211.5,90.25,268.0,130.04,1334.2,2504.0,7260.0,411.65,230.31,37.875,709.7,1142.228947368421,209.625,1898.0,2708.07,4311.5,112.52
2019-10-14,68.88,881.0,226.0,159.4,4.3105,5450.0,3136.5,89.69,265.5,129.06,1325.4,2487.0,7159.0,413.4,228.4,37.46,700.0,1148.0263157894735,208.75,1975.6,2697.46,4295.66,112.45
2019-10-15,69.9,871.4,226.0,160.22,4.35,5601.5,3215.0,91.5,267.5,125.52,1337.0,2494.0,7111.0,411.65,229.4,37.72,700.8,1153.8236842105262,208.5,1986.6,2715.26,4324.01,112.65
2019-10-16,72.39,887.0,227.7,161.56,4.393,5710.0,3254.5,93.95,267.75,128.56,1360.0,2499.0,7286.5,414.95,231.0,37.89,708.9,1159.621052631579,209.9,1957.2,2744.35,4370.33,112.74
2019-10-17,73.89,894.0,228.0,161.70000000000002,4.485,5715.0,3239.5,92.7,265.35,129.4,1352.0,2500.0,7210.0,417.65,233.5,37.89,707.3,1165.4184210526316,210.025,1927.0,2748.64,4377.16,112.84
2019-10-18,73.6,881.0,228.0,162.5,4.472,5720.0,3215.0,92.7,269.1,128.8,1336.8,2495.0,7400.0,415.0,235.55,37.97,706.8,1171.2157894736845,214.0,1934.0,2752.91,4383.96,113.06
2019-10-21,73.35,871.0,228.54,163.06,4.4815,5768.0,3175.0,93.26,267.0,126.6,1330.6,2462.0,7213.0,413.75,234.94,38.15,721.9,1177.0131578947369,218.2,2061.0,2761.15,4397.09,113.21
2019-10-22,72.34,878.0,235.36,164.62,4.59,5860.5,3230.0,92.99,270.3,126.62,1348.0,2470.0,7130.0,417.4,239.77,38.26,738.0,1182.8105263157895,218.5,2054.6,2802.23,4462.51,113.32
2019-10-23,71.69,876.0,236.2,165.44,4.629,5976.0,3214.0,93.05,270.95,126.0,1340.0,2450.0,7160.0,420.0,239.57,39.3,749.9,1188.607894736842,216.0,2046.6,2821.58,4493.32,113.35
2019-10-24,71.0,877.2,243.94,171.3,4.6395,6150.0,3231.0,92.15,275.25,125.0,1359.8,2435.0,7276.5,420.5,242.78,39.5,759.9,1194.4052631578948,214.275,2090.2,2877.05,4581.66,113.44
2019-10-25,70.05,878.4,246.71,172.0,4.5,6117.5,3182.0,93.2,278.65,123.42,1343.0,2419.0,7259.0,421.35,240.0,39.41,749.6,1200.2026315789474,214.925,2064.0,2873.41,4575.86,113.57
2019-10-28,70.68,886.0,244.4,177.14,4.311,5916.0,3168.0,93.61,285.7,124.46,1342.0,2418.0,7301.0,421.4,237.03,38.415,749.9,1206.0,214.125,2118.4,2856.91,4549.58,113.75
2019-10-29,71.67,903.4,253.1,179.48,4.404,5820.0,3211.0,94.0,287.3,129.2,1359.4,2451.0,7297.0,429.2,240.11,38.38,752.0,1219.8,215.3,2134.4,2886.48,4596.67,113.86
2019-10-30,74.64,895.0,261.6,181.92,4.3785,5850.0,3201.5,94.99,287.75,127.5,1365.0,2421.0,7354.0,432.65,239.51,38.0,759.8,1217.0,217.5,2156.0,2911.15,4635.96,113.94
2019-10-31,74.51,882.2,260.0,178.88,4.32,5919.5,3232.0,95.03,285.0,125.04,1360.0,2427.0,7469.0,426.0,234.89,37.68,748.2,1216.0,215.45,2125.8,2893.98,4608.62,113.92
2019-11-01,75.47,893.2,263.79,181.86,4.395,6021.0,3273.5,97.05,286.3,126.14,1364.0,2422.0,7400.0,434.4,236.4,37.99,755.4,1214.0,215.725,2138.0,2930.4,4666.61,113.91
2019-11-05,74.48,914.0,263.0,181.4,4.459,6008.0,3346.5,100.29,289.75,129.02,1374.4,2442.0,7377.0,451.4,238.53,38.025,773.0,1198.0,220.125,2171.4,2949.55,4697.11,113.92
2019-11-06,75.5,923.6,266.98,183.04,4.4995,6140.0,3350.0,99.95,291.8,131.2,1373.6,2470.0,7616.0,454.5,239.02,38.31,787.0,1208.6,221.00000000000003,2191.0,2980.84,4746.94,114.22
2019-11-07,76.28,931.2,270.74,187.06,4.5815,6133.5,3360.0,99.52,299.6,133.22,1380.0,2477.0,7415.0,463.5,242.5,38.715,797.9,1225.8,221.5,2187.8,3008.54,4791.05,114.05
2019-11-08,76.16,909.6,266.0,185.2,4.544,6040.0,3303.0,99.14,300.3,131.04,1363.0,2460.0,7195.0,454.25,240.17,38.475,782.2,1222.8,230.0,2184.8,2973.19,4734.76,114.18
2019-11-11,75.77,895.0,260.4,181.12,4.578,6048.0,3305.0,100.0,297.8,128.94,1349.0,2447.0,7185.0,453.0,241.5,38.99,778.8,1222.0,234.75,2179.6,2961.46,4716.08,114.16
2019-11-12,77.2,900.0,257.25,176.42000000000002,4.608,6033.0,3320.5,99.7,299.5,129.3,1352.2,2460.0,7047.5,461.05,239.87,38.59,777.4,1235.6,235.0,2184.0,2951.16,4699.67,114.27
2019-11-13,77.4,889.8,251.8,174.22,4.648,6050.0,3333.0,100.26,298.6,129.2,1351.0,2460.0,7137.0,459.5,237.21,37.945,772.7,1239.4,236.65,2173.8,2933.89,4672.17,114.24
2019-11-14,77.22,880.8,248.34,174.26,4.548,6084.5,3317.0,99.94,297.3,125.94,1331.6,2448.0,7093.0,457.3,237.5,38.19,773.9,1261.2,235.325,2186.4,2922.45,4653.95,114.2
2019-11-15,77.63,881.4,248.01,176.8,4.5245,6161.0,3305.5,100.13,300.2,126.64,1334.4,2433.0,7084.0,458.0,240.0,37.7,764.0,1250.0,234.6,2267.0,2934.82,4673.65,114.34
2019-11-18,75.7,884.0,246.15,173.58,4.5725,6077.0,3294.5,100.0,297.45,126.72,1309.8,2430.0,7052.5,451.0,237.45,37.45,753.8,1255.0,231.0,2525.2,2924.48,4657.19,114.34
2019-11-19,76.22,904.6,248.01,175.92000000000002,4.5245,6090.0,3334.0,100.5,305.5,128.58,1314.2,2434.0,6983.5,452.55,239.25,37.52,760.0,1241.0,232.3,2510.0,2941.69,4684.59,114.47
2019-11-20,76.46,903.0,248.0,176.46,4.559,6084.5,3314.0,103.17,306.1,128.26,1305.0,2428.0,7040.5,450.35,237.78,37.64,760.0,1215.8,230.0,2514.4,2936.47,4676.28,114.43
2019-11-21,77.18,895.6,254.35,176.58,4.5365,6087.5,3270.0,102.72,306.0,126.48,1302.8,2421.0,6832.0,452.85,237.15,37.4,759.0,1210.8,229.975,2549.0,2942.6,4686.04,114.52
2019-11-22,77.58,901.8,251.99,174.76,4.469,6120.0,3261.0,105.2,305.15,127.82,1309.4,2418.0,6927.5,453.0,238.13,37.44,761.2,1202.0,230.95,2566.2,2947.68,4694.13,114.61
2019-11-25,77.7,917.0,255.2,173.44,4.441,6103.0,3240.0,104.42,308.5,130.9,1308.8,2432.0,6792.0,455.0,237.98,37.295,760.0,1206.0,231.25,2629.0,2955.32,4706.3,114.69
2019-11-26,77.53,909.6,254.0,172.4,4.37,6060.0,3241.5,105.0,304.5,128.18,1280.0,2457.0,6728.5,453.0,235.0,36.57,747.1,1199.4,229.375,2635.8,2930.62,4666.96,114.79
2019-11-27,77.11,911.2,253.89,172.12,4.4455,6065.0,3245.5,106.5,306.35,127.8,1269.0,2440.0,6822.0,445.9,234.22,36.385,749.0,1203.0,229.0,2668.0,2929.05,4664.46,114.81
2019-11-28,76.95,907.8,254.0,171.72,4.39,6120.0,3259.5,105.58,306.7,128.3,1272.8,2421.0,6840.5,445.5,235.2,36.35,747.8,1194.2,227.15,2624.6,2927.57,4662.11,114.79
2019-11-29,77.9,908.0,257.54,170.46,4.4595,6137.5,3283.0,105.7,304.5,129.42,1267.6,2416.0,6891.0,441.0,233.98,36.09,740.4,1185.8,226.65,2693.0,2935.37,4674.53,114.88
2019-12-02,77.38,885.0,254.05,170.94,4.5105,6159.5,3253.5,106.28,305.85,131.52,1258.4,2398.0,6885.0,435.45,233.77,35.59,747.9,1176.4,224.575,2620.6,2921.18,4653.56,114.92
2019-12-03,75.8,874.6,247.93,173.04,4.4,6040.0,3180.0,103.89,303.1,128.04,1250.0,2387.0,6996.0,433.0,230.66,35.34,734.2,1133.0,221.225,2599.0,2883.48,4593.5,115.08
2019-12-04,76.31,875.4,248.93,172.46,4.401,6073.0,3195.5,105.98,303.6,128.86,1271.0,2369.0,6933.5,442.15,231.59,35.3,740.9,1140.0,222.975,2607.4,2900.66,4620.87,114.95
2019-12-05,76.0,880.8,246.36,176.22,4.44,6121.5,3199.0,104.36,304.1,131.8,1251.4,2359.0,6894.0,438.4,231.71,35.69,745.0,1167.8,223.575,2568.4,2899.29,4618.68,115.18
2019-12-06,77.04,883.0,247.83,180.48,4.525,6220.0,3207.0,106.17,300.8,133.0,1255.0,2380.0,6758.0,446.0,235.14,36.745,752.3,1186.2,226.375,2570.4,2928.76,4665.63,115.33
2019-12-09,79.6,891.6,248.7,184.2,4.53,6182.0,3231.5,106.05,302.5,132.84,1262.6,2375.0,6792.0,449.0,237.04,37.17,759.2,1228.4,227.25,2584.0,2945.03,4691.55,115.44
2019-12-10,81.15,888.8,246.9,184.78,4.505,6095.0,3234.0,104.8,302.4,132.8,1248.8,2340.0,6842.5,448.85,237.91,36.895,751.0,1238.8,225.85,2588.0,2932.4,4671.43,115.48
2019-12-11,81.06,896.6,247.34,186.78,4.526,6110.0,3230.5,106.3,305.2,133.9,1245.6,2345.0,7142.5,451.7,240.32,36.775,762.4,1234.8,226.525,2595.0,2954.4,4706.48,115.4
2019-12-12,80.5,901.0,250.48,189.28,4.545,6136.0,3235.0,108.09,305.1,135.46,1256.0,2340.0,7095.0,452.8,241.05,37.325,780.6,1235.0,226.775,2628.0,2982.86,4752.21,115.56
2019-12-13,80.8,918.4,249.5,194.74,4.7135,6168.0,3265.5,108.96,304.4,137.9,1259.6,2376.0,6987.0,451.1,241.21,37.365,793.2,1257.2,231.75,2662.8,2996.63,4752.21,115.8
2019-12-16,80.66,923.0,250.78,197.22,4.688,6190.0,3265.5,109.09,306.85,139.16,1284.0,2380.0,7000.0,448.45,241.45,37.07,788.8,1300.0,232.55,2690.0,3006.16,4790.14,115.86
2019-12-17,81.74,930.0,252.05,195.04,4.735,6226.0,3272.5,109.05,311.2,139.4,1279.2,2390.0,6941.0,454.05,241.6,37.385,791.2,1299.6,232.75,2660.0,3013.29,4801.5,115.91
2019-12-18,81.84,928.6,251.29,196.26,4.8055,6250.5,3271.0,107.28,313.85,139.9,1288.8,2389.0,6959.0,454.45,246.2,37.05,791.5,1322.4,234.6,2625.0,3023.92,4818.44,115.84
2019-12-19,84.52,928.4,251.4,197.96,4.9375,6079.0,3276.0,108.55,312.3,141.38,1294.4,2401.0,6855.0,451.75,244.0,37.17,788.0,1340.0,232.575,2623.2,3008.39,4811.92,116.02
2019-12-20,85.31,926.4,255.5,197.76,4.9635,6079.5,3297.0,107.48,313.7,142.46,1292.4,2366.0,6771.5,451.75,244.71,37.8,780.8,1285.6,231.5,2680.0,3015.93,4823.98,115.97
2019-12-23,84.36,930.0,255.0,196.76,4.986,6082.0,3340.0,108.05,314.05,142.54,1274.4,2372.0,6868.0,451.0,248.8,38.19,788.9,1304.6,232.525,2699.8,3033.81,4852.58,115.98
